date,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities
2021-01-11,0.21937,0.147557,0.12099,0.083054,-0.109573,0.079474,0.141833,0.17246,0.053321,0.166825
2021-01-12,0.061631,0.140301,-0.0088,0.038449,0.102355,0.146148,0.13356,0.054654,0.063513,0.364085
2021-01-13,-0.04493,0.15324,0.06793,0.083648,0.158425,0.29414,0.074861,0.138352,0.071202,0.187855
2021-01-14,0.034494,0.06798,0.064015,-0.013831,0.124003,0.327086,0.06517,0.103264,0.12328,0.03243
2021-01-15,0.040981,0.152797,0.18187,0.235891,0.123662,0.08051,0.056734,0.18457,0.072098,0.182787
2021-01-19,0.077657,0.083588,0.204594,0.169231,0.10955,0.029586,-0.12073,0.110891,0.060899,0.103998
2021-01-20,-0.2,-0.068231,0.139318,0.068199,0.363381,0.0296,-0.016201,0.099086,0.109487,0.086982
2021-01-21,-0.165584,-0.050777,-0.230585,0.089455,0.146452,0.033938,-0.000754,0.086259,0.168503,0.075722
2021-01-22,-0.027991,0.018177,0.039958,0.047039,0.096536,0.088783,0.071583,0.075093,0.131803,0.09966
2021-01-25,0.075475,0.05452,0.13819,0.189128,0.169618,0.2363,0.048752,0.146697,0.117135,0.11417
2021-01-26,-0.001327,0.112581,0.37006,0.171109,-0.003667,0.210141,-0.02084,0.14744,0.078553,0.082662
2021-01-27,-0.003041,0.024555,0.29577,0.000727,0.088737,0.062986,-0.0256,0.205194,0.236271,0.293629
2021-01-28,0.176205,0.112491,0.148858,0.082168,0.181212,0.117184,0.094358,0.079406,-0.083051,0.26645
2021-01-29,0.058777,0.139255,-0.137921,0.098247,-0.032806,0.109178,0.057373,0.021389,0.105405,0.154124
2021-02-01,0.413453,0.077556,0.099432,0.072459,0.23297,-0.042303,0.016076,0.136314,0.22742,0.119052
2021-02-02,0.126383,0.192793,0.008007,0.240183,0.177686,0.025301,0.013995,0.050327,0.32508,0.158281
2021-02-03,0.079268,0.055655,0.000731,0.203556,0.078726,0.079469,0.02064,0.149642,0.171015,0.092906
2021-02-04,-0.023813,0.213289,0.12944,-0.020972,0.101243,0.129238,0.017968,0.100638,0.105045,0.172046
2021-02-05,0.068705,-0.142148,0.036961,0.080357,0.380462,0.013303,0.007821,0.118107,0.171953,0.201034
2021-02-08,-0.007988,0.09791,0.119558,-0.007614,-0.02884,0.199723,0.08928,0.211251,0.110368,0.219693
2021-02-09,0.028845,0.050414,0.125634,0.01008,0.221272,0.078033,0.099213,0.169575,0.101267,0.245894
2021-02-10,-0.008895,0.096822,-0.042803,-0.013977,0.199836,0.106645,0.13225,0.147624,0.04711,0.184996
2021-02-11,0.120215,0.093956,0.043355,0.14888,0.03291,-0.038311,0.115131,0.08808,0.062845,-0.00966
2021-02-12,0.191339,0.043277,0.019595,0.05195,0.07707,0.212147,0.100227,0.506298,0.094733,0.131211
2021-02-16,0.108418,0.062026,0.099493,0.100368,-0.003426,-0.173951,0.114007,0.43506,0.03869,0.33837
2021-02-17,0.063879,0.109582,0.012039,0.234663,0.042918,-0.045101,0.094718,0.224094,0.128401,0.2889
2021-02-18,0.158036,0.191657,0.146465,0.11699,0.11442,0.085484,0.096272,0.195085,0.07062,0.267315
2021-02-19,0.178737,0.138758,0.289299,0.163119,0.132147,0.175617,0.120874,0.034,0.15548,0.390013
2021-02-22,0.147552,0.067157,0.163893,0.026994,0.191966,0.100633,0.010287,0.0,0.18842,0.373113
2021-02-23,0.24726,0.097323,0.275567,-0.005549,-0.001837,0.093264,0.00957,0.04046,0.218798,0.208801
2021-02-24,-0.019179,0.043496,-0.025846,0.080137,0.11243,-0.085222,-0.026656,0.022667,0.118555,0.009529
2021-02-25,0.004498,0.122872,0.10587,0.182685,0.238254,0.113479,0.0,0.031408,-0.00628,0.036049
2021-02-26,0.032314,0.18211,0.090338,0.109578,-0.000369,0.086895,0.0296,0.07034,0.083103,-0.0592
2021-03-01,0.01693,0.205586,0.251738,0.001716,0.223686,-0.040419,0.00267,0.406921,0.10367,0.03738
2021-03-02,0.16122,0.058316,0.068747,0.246396,0.232458,-0.081809,0.002324,0.243355,-0.041973,-0.05672
2021-03-03,0.056626,0.029798,0.110642,0.01108,0.271521,0.033327,0.002023,0.00172,0.13616,0.013412
2021-03-04,0.154,-0.081797,0.102445,0.138412,0.025267,0.082247,0.093949,0.11148,0.05234,0.192477
2021-03-05,0.109857,0.125262,0.112533,0.128544,-0.01999,0.039943,0.068,0.0,0.05286,0.109643
2021-03-08,-0.068966,0.105338,0.104069,0.126522,0.090977,0.122998,0.059693,0.22386,0.211382,0.028566
2021-03-09,0.189928,0.098105,-0.056085,-0.013957,0.044865,0.153315,0.034787,0.194881,-0.010105,-0.003775
2021-03-10,0.109938,0.151287,0.11135,0.200072,0.124177,0.068946,0.073064,0.205234,0.12498,0.183177
2021-03-11,0.131566,0.084396,0.241942,0.155328,0.028588,0.249217,0.165512,0.220653,0.079369,0.159465
2021-03-12,0.156609,0.149183,0.258802,0.071023,-0.006234,0.290163,0.126609,0.08768,0.184598,0.238175
2021-03-15,0.086738,0.234024,0.126297,0.177791,0.206493,0.239576,0.058683,0.285547,0.06113,0.279703
2021-03-16,0.094141,0.193724,-0.011376,0.071535,0.181982,0.124185,0.024571,0.017371,-0.03512,0.132208
2021-03-17,0.1295,0.090702,0.04911,0.15257,0.134139,0.027911,0.04871,-0.023711,0.1967,0.115094
2021-03-18,-0.007813,0.128579,-0.013757,0.143997,0.118813,-0.09713,0.042405,0.183099,0.16507,0.097051
2021-03-19,0.117607,0.054422,0.2208,0.006869,0.197687,-0.107856,0.088705,0.159397,0.135878,0.084488
2021-03-22,0.049052,0.087212,0.03438,0.262805,0.097414,0.067851,0.058484,0.138763,0.079411,0.073551
2021-03-23,0.067029,0.16437,-0.123693,0.271572,0.081577,0.11825,-0.05,0.018974,0.203917,0.064463
2021-03-24,0.18495,0.272599,-0.042819,0.169036,0.17994,0.094993,0.05464,0.016518,-0.025705,0.056119
2021-03-25,-0.002476,0.084116,0.141153,0.054645,0.14908,0.034429,0.10569,0.113829,-0.00588,0.172109
2021-03-26,0.034595,0.009915,0.245569,0.210324,0.030339,-0.002127,-0.050175,0.099094,-0.00811,0.20903
2021-03-29,0.113534,0.261452,0.178169,0.018072,0.283857,0.22221,-0.04368,0.06455,0.15544,0.236538
2021-03-30,0.12869,0.105048,0.267773,0.022658,0.037939,0.248865,-0.038026,0.085344,0.226434,0.209778
2021-03-31,0.017611,0.125685,0.167963,0.063425,0.05041,0.216762,0.065154,0.074296,0.100214,0.115557
2021-04-01,0.06819,0.023637,-0.2929,0.153502,0.02037,0.154248,0.017535,0.005839,0.002878,0.142891
2021-04-05,0.344484,0.149303,0.001648,0.163813,0.158988,0.249714,0.09149,-0.03819,0.097802,0.094649
2021-04-06,0.214551,0.129777,0.026504,-0.022788,0.144748,-0.007865,0.115227,0.106686,-0.013971,0.059832
2021-04-07,0.129475,-0.076091,-0.070679,0.118085,0.237959,0.063573,-0.055098,0.20605,0.106887,0.075345
2021-04-08,0.230767,0.292769,0.07392,0.013633,0.185678,0.086639,0.157105,0.107123,0.0522,0.257784
2021-04-09,0.111689,0.185061,-0.15111,0.023962,0.164738,0.181258,0.136767,0.093256,0.122748,0.263363
2021-04-12,-0.041085,0.179964,0.030158,0.199456,0.080368,0.163278,0.121812,0.200684,0.076795,0.294412
2021-04-13,0.249975,0.140328,0.23388,0.241163,-0.025083,0.318174,0.106043,0.172125,0.081863,0.0931
2021-04-14,0.16172,-0.008063,0.11217,0.119782,-0.011447,0.161922,0.1175,0.098309,0.073987,0.34237
2021-04-15,0.151675,-0.013321,0.00174,0.083267,0.10661,0.306681,0.10229,0.09176,0.16139,0.278357
2021-04-16,0.153889,0.155438,0.084713,0.201463,-0.012636,0.082813,0.058385,0.079882,0.012846,0.242323
2021-04-19,-0.002232,0.06033,0.007294,0.162035,0.044013,0.190928,0.314648,0.085451,0.040117,0.1435
2021-04-20,0.018643,0.021136,0.125285,0.26226,0.087593,0.00399,0.268757,0.074389,0.063545,0.212455
2021-04-21,0.049769,0.084737,0.028655,0.179146,0.24697,0.036237,0.23753,0.06476,0.02798,0.134019
2021-04-22,0.079423,0.221057,0.01238,0.151643,0.048555,0.09017,0.18866,0.090877,0.134533,0.123331
2021-04-23,0.190393,0.114343,-0.0473,0.229128,0.052283,0.081621,0.194428,0.234773,0.060675,0.026541
2021-04-26,0.022261,0.140892,-0.01554,0.229288,0.241355,0.016221,0.169259,0.0636,0.142962,0.0655
2021-04-27,0.031104,0.065783,0.038143,0.222817,0.221282,0.116843,0.19154,0.055367,0.147788,0.04525
2021-04-28,0.215707,0.152062,0.239563,0.049322,0.138827,-0.015243,0.24917,0.160286,0.054177,0.10696
2021-04-29,0.227376,0.113339,0.248257,0.128657,0.120769,0.005193,0.16862,0.141226,0.1084,0.093114
2021-04-30,0.197723,0.193297,0.203975,0.120513,0.15299,0.043036,0.084353,0.246609,0.089544,0.197405
2021-05-03,0.156447,0.079419,0.095535,0.225975,0.206934,0.02985,0.025344,0.346507,0.096406,0.374185
2021-05-04,0.312211,0.085035,0.041635,0.146476,0.10431,0.103743,-0.012938,0.301652,-0.020109,0.307678
2021-05-05,0.210612,0.030539,0.06743,0.055478,0.22193,0.192397,0.160557,0.05452,0.131949,0.074625
2021-05-06,0.176982,0.137278,0.247897,0.083508,0.031871,0.250567,0.193618,0.035363,0.207999,0.064965
2021-05-07,0.194762,-0.001697,0.073879,0.032863,0.045749,0.065264,0.168554,0.030785,0.151187,0.155249
2021-05-10,-0.11144,0.0988,0.113021,0.043842,0.080463,0.231131,0.15298,0.0268,0.160627,0.354671
2021-05-11,0.20482,0.032663,-0.018989,-0.011048,0.107866,0.130256,0.201257,0.051217,0.00184,0.308759
2021-05-12,0.08715,-0.002644,0.108991,0.059072,0.41316,0.082209,0.214717,0.13263,0.13212,0.314905
2021-05-13,0.075868,0.259546,0.064338,0.123999,0.228065,0.042326,0.100929,0.051537,-0.02023,0.196487
2021-05-14,0.018946,0.107715,-0.001342,0.14481,0.13678,0.057327,0.147064,0.044865,0.08216,0.210005
2021-05-17,0.008176,0.062719,0.197115,0.291996,0.123194,0.151741,0.178033,0.039057,0.09753,0.143541
2021-05-18,0.001378,0.116448,0.071467,0.314046,0.164449,0.007116,0.129015,0.0,0.157022,0.07224
2021-05-19,0.016469,0.070029,0.024781,0.330273,0.059448,0.02997,-0.028983,0.0,-0.116409,0.201049
2021-05-20,0.109577,0.206038,0.085521,0.204398,0.129565,0.13894,0.044744,0.0,0.131965,0.19335
2021-05-21,0.212223,0.094796,0.037736,0.011557,0.24296,0.234017,0.070772,0.0,0.22672,0.177167
2021-05-24,-0.01565,0.167027,0.115893,0.03119,0.326767,0.229846,0.0845,0.04632,0.279268,0.211562
2021-05-25,0.193594,0.164207,0.216556,0.126187,0.21816,0.184358,0.115602,0.23349,0.028086,0.201084
2021-05-26,0.207512,0.079069,0.309022,0.075025,0.10713,0.036297,0.100638,0.0,0.26042,0.173401
2021-05-27,0.118326,0.226682,0.220673,0.009452,0.182589,0.074398,0.14282,-0.01027,0.180852,0.231653
2021-05-28,0.401924,0.341207,0.015577,0.201677,0.151311,0.07224,0.08954,0.20112,0.11633,0.129745
2021-06-01,0.392243,0.265916,0.085054,0.159105,0.162071,0.14226,0.07872,0.131237,0.090541,0.185992
2021-06-02,0.12601,0.154718,0.137284,0.165604,0.15079,0.10958,0.020963,0.2348,0.105587,0.290379
2021-06-03,0.027855,0.20841,0.22661,-0.005325,0.17524,0.171613,0.16076,0.140077,0.04951,0.025767
2021-06-04,0.295435,0.112115,0.058771,0.27615,0.095592,0.13876,0.13995,0.11117,0.090086,0.147362
2021-06-07,0.133511,0.086874,-0.2298,0.216018,0.0886,0.231355,0.088285,0.138532,0.187929,0.128286
2021-06-08,0.356114,0.062913,0.091013,0.224108,0.085339,0.17177,0.093203,0.120599,0.216173,0.12498
2021-06-09,0.243012,0.10505,0.019164,0.273839,-0.016589,0.09079,0.081138,0.02836,0.07993,0.05464
2021-06-10,0.064154,0.06159,0.12267,0.159146,0.12728,0.110793,0.015887,0.15928,0.119708,0.047567
2021-06-11,0.060585,0.026685,0.093052,0.237788,0.085689,0.2827,0.01383,0.0,-0.005985,0.0
2021-06-14,0.026065,0.156201,0.204348,0.052632,0.147458,0.06364,0.21578,-0.01544,-0.025934,0.141205
2021-06-15,0.09738,0.283328,0.235529,0.18226,0.259165,0.046149,0.187847,-0.0592,0.013995,0.211652
2021-06-16,0.22462,0.090425,0.229142,0.017823,0.088861,0.172535,0.05787,0.027397,0.109113,0.075452
2021-06-17,0.320002,0.07232,0.032007,0.058728,0.097823,0.00985,0.085791,0.102011,0.035183,0.146065
2021-06-18,0.116875,0.268815,0.118908,0.101878,0.210934,0.01314,0.139702,0.142555,0.075038,0.127157
2021-06-21,0.202231,0.030614,0.101627,0.036677,0.312186,0.12131,0.084643,0.124102,0.103423,0.114242
2021-06-22,0.028864,-0.002869,0.085452,-0.103095,0.199541,-0.052139,0.07097,-0.006459,0.091085,0.099453
2021-06-23,0.092963,0.135323,0.13546,0.122576,0.261355,0.066319,0.061783,-0.005622,0.102804,0.003783
2021-06-24,-0.025867,0.174862,0.142672,0.163155,0.250287,0.013487,0.096736,-0.081255,0.214947,0.198978
2021-06-25,0.058321,0.058239,0.202776,-0.031799,0.097326,0.0167,0.045645,0.019647,0.333904,0.278293
2021-06-28,0.256766,0.089757,-0.057015,0.039691,0.11587,0.139584,0.013487,-0.025455,0.053217,0.157329
2021-06-29,0.255457,-0.024839,0.509124,0.09911,0.090734,0.17492,0.016901,-0.033378,0.266095,0.304949
2021-06-30,0.233311,-0.02797,0.220144,0.041188,0.109378,0.082043,0.014713,-0.029057,0.062079,0.191315
2021-07-01,0.20334,0.102725,0.09316,0.105363,0.068656,0.202035,0.044371,0.29902,0.128393,0.15782
2021-07-02,0.0216,0.18076,0.286435,0.054081,0.45387,0.028991,0.097827,0.507892,-0.079852,0.1546
2021-07-06,0.080122,0.121667,0.031391,-0.10721,0.207006,0.081222,0.115147,0.344725,0.161167,0.154875
2021-07-07,0.062567,0.190772,0.013188,-0.097921,0.24808,0.127013,0.052674,0.35117,0.212692,0.154086
2021-07-08,0.16462,0.00161,0.153505,0.100151,0.112465,0.114713,-0.004015,0.195401,0.158237,0.193994
2021-07-09,0.254528,0.09102,0.15546,0.205955,0.043789,0.04166,-0.003495,0.05398,0.116375,0.196201
2021-07-12,0.097925,0.098402,0.198355,0.150774,0.075003,0.16556,0.065496,0.012991,0.107483,0.087221
2021-07-13,0.11024,0.161994,0.027229,0.13809,0.112488,-0.08556,-0.009457,0.01131,0.152093,0.083749
2021-07-14,0.022667,0.052529,0.070442,0.132937,0.234678,0.04404,-0.008233,0.02023,0.013888,0.030017
2021-07-15,0.050353,0.041161,0.080351,0.046794,0.047507,0.0,0.073213,0.0,0.02564,0.027334
2021-07-16,0.017056,0.090159,0.090625,0.161008,0.186626,0.07506,0.157504,0.0,0.074024,0.138508
2021-07-19,0.271757,0.017716,-0.136662,0.139644,-0.01058,0.05859,0.045567,-0.11438,-0.058755,-0.01413
2021-07-20,0.31083,0.135606,0.43356,0.193689,0.007341,0.051006,0.063725,-0.099574,0.09947,-0.005228
2021-07-21,0.017896,0.104026,0.297113,0.224808,0.0,0.05925,0.000404,-0.086684,0.079715,-0.020805
2021-07-22,0.179282,0.082755,0.093163,0.24904,-0.033357,0.072086,0.095724,0.0592,0.0613,0.083104
2021-07-23,0.085868,0.14946,0.2349,0.10755,-0.043528,0.072555,0.057773,0.051537,-0.038142,0.136889
2021-07-26,0.076077,0.097233,0.134155,0.023043,0.15766,0.005236,0.113735,0.141575,0.100986,0.271303
2021-07-27,0.075391,0.137693,0.081988,0.165706,-0.03526,0.090237,0.185347,0.123248,0.015842,0.183332
2021-07-28,0.045359,0.23362,0.160664,0.073063,0.122777,0.182671,0.161354,0.102892,0.101247,0.092886
2021-07-29,0.128092,0.199063,0.117268,0.25199,0.095577,0.124406,0.239912,-0.068,0.118068,0.09878
2021-07-30,0.056006,0.04146,0.187582,0.020368,0.099106,0.083221,0.250444,-0.059197,0.153145,0.0
2021-08-02,0.059544,0.200066,0.040446,0.327397,0.171493,0.082473,0.171401,-0.027554,0.081965,-0.09325
2021-08-03,0.124854,0.074226,0.242424,0.192318,0.160636,0.056805,0.216973,0.034603,0.077669,-0.081179
2021-08-04,0.133109,0.03111,0.148784,0.06202,0.141985,0.112391,0.0,0.030123,-0.02799,0.017566
2021-08-05,0.10976,0.261665,0.071966,-0.041524,0.183981,0.141575,0.0,0.026224,0.0809,0.173333
2021-08-06,0.100636,0.203847,0.024867,-0.037512,0.129664,0.070733,0.0,0.0888,0.061752,0.217405
2021-08-09,0.147857,0.124042,-0.018449,0.148852,0.146725,0.168244,0.018213,0.07217,0.043475,0.226851
2021-08-10,0.052223,0.053751,-0.107809,0.162755,0.046907,0.074894,0.01366,0.253878,0.013042,0.193727
2021-08-11,0.019545,0.04983,0.117618,0.134623,0.133894,-0.065554,-0.084304,0.266314,0.007666,0.148402
2021-08-12,0.266127,0.066663,0.02286,0.177933,0.234598,-0.099817,0.08038,0.246175,0.13062,0.083942
2021-08-13,0.225071,0.307906,0.0148,0.07355,0.149373,-0.021779,0.069975,0.214307,0.105429,0.1458
2021-08-16,0.070201,0.06067,0.050014,0.064063,0.097128,0.047225,0.04046,0.088835,0.094381,0.114803
2021-08-17,0.1054,0.056994,-0.153445,0.023706,0.25926,0.156971,0.1435,0.16751,-0.026287,0.130263
2021-08-18,-0.057624,0.073852,0.017855,0.128071,0.223656,-0.02528,0.12294,0.381407,0.300772,0.113401
2021-08-19,-0.02777,0.105232,0.046396,0.241983,0.156104,-0.047856,0.095581,0.339038,0.063526,0.098721
2021-08-20,0.029128,0.143544,-0.167635,0.017881,0.137028,-0.120206,0.091348,0.274517,-0.019771,0.333954
2021-08-23,0.215102,0.031409,0.099655,0.17448,-0.041979,0.078519,0.159035,0.188841,0.103185,0.112581
2021-08-24,0.308989,0.019066,0.020399,0.131534,0.112631,0.2178,0.096139,0.190608,0.009739,0.055162
2021-08-25,0.290872,0.140691,0.049367,0.210892,0.05234,0.156575,0.030663,0.173267,0.01366,0.067345
2021-08-26,0.260438,0.124361,0.055644,-0.0505,0.080065,0.0,0.085894,0.150838,0.187971,0.058627
2021-08-27,0.429345,0.057827,0.002535,0.07888,0.24678,0.095162,0.173555,0.060465,-0.0107,0.088931
2021-08-30,0.161919,0.158706,-0.137176,0.077424,0.182421,0.083211,0.11148,0.027967,0.270079,0.27797
2021-08-31,0.092602,0.06124,0.080147,0.194695,-0.01909,0.199189,0.119716,0.00806,0.015429,0.061805
2021-09-01,0.080615,0.247881,-0.062762,0.081215,0.071297,0.08601,0.084486,0.061657,-0.02906,0.080197
2021-09-02,0.037889,0.020185,0.215834,0.180161,0.123527,0.035041,0.0,0.053675,0.25963,0.177823
2021-09-03,0.189527,0.204687,0.139172,0.073333,0.107537,0.0821,0.0,0.045831,0.241114,0.172828
2021-09-07,0.252661,0.199959,0.200114,-0.063713,0.229322,0.159808,0.026793,0.12202,0.194895,0.045767
2021-09-08,0.223919,0.103635,0.17391,0.16177,-0.02143,0.226522,-0.10744,0.071408,0.153694,0.016059
2021-09-09,-0.078913,0.064837,0.307979,-0.038935,0.008285,0.127392,-0.072775,0.047609,0.189472,0.01398
2021-09-10,0.149108,0.165875,0.03972,-0.103997,-0.044024,-0.02471,-0.122552,0.125715,-0.105273,0.131481
2021-09-13,0.244116,0.133685,0.064276,0.047967,0.268731,0.060873,0.070073,0.0,0.0527,0.06191
2021-09-14,0.128243,0.155928,0.018217,0.133525,0.239478,0.019733,0.127351,0.20424,0.194275,0.033191
2021-09-15,0.093155,0.02382,-0.034371,0.198323,0.207797,0.007429,0.110866,0.088901,0.092193,0.43908
2021-09-16,0.066877,-0.022214,-0.021932,0.141128,0.250757,0.041748,0.0592,0.0141,0.200643,0.356948
2021-09-17,0.078801,0.227942,0.011414,0.137427,0.034285,0.013019,0.12798,-0.074484,-0.004447,0.247101
2021-09-20,0.303408,0.165463,0.053949,-0.089165,0.069951,-0.00253,0.12561,0.05859,0.292943,0.186442
2021-09-21,0.205788,0.112199,0.12421,-0.020777,0.097238,-0.02263,0.047747,0.034,0.111172,0.227417
2021-09-22,0.159784,0.242983,0.099693,0.102479,-0.06726,0.02936,0.03682,0.090289,0.080919,0.242486
2021-09-23,0.04259,0.221734,0.174252,0.065805,0.219124,0.264093,0.032054,0.078601,0.043248,0.24784
2021-09-24,-0.018035,0.066286,0.025714,0.1464,-0.022031,0.036073,0.030458,0.053095,0.17522,0.215757
2021-09-27,0.15547,0.127241,0.003622,0.150233,0.263595,0.042776,0.066706,0.14803,0.18366,0.215989
2021-09-28,0.140023,0.105053,0.007547,0.256445,0.180621,0.094605,0.023083,0.234208,0.151244,0.1024
2021-09-29,-0.0542,0.188269,0.037794,0.16847,0.278342,0.146636,0.020095,0.114136,0.218756,0.141814
2021-09-30,0.103427,0.085507,0.099253,0.076181,0.00359,0.139327,0.12498,0.140369,0.169572,-0.032153
2021-10-01,0.234585,0.187742,0.155858,0.150521,0.024233,0.147577,0.108801,0.105197,-0.171766,-0.006651
2021-10-04,0.01814,0.184491,0.183545,0.036401,0.102319,0.096746,0.094717,0.0,0.163959,-0.055533
2021-10-05,-0.00452,-0.021575,0.21606,0.0472,0.035405,0.019733,-0.00412,0.0,0.13896,0.020717
2021-10-06,0.021337,0.166974,0.27018,0.121221,0.075924,-0.143421,0.16543,0.14811,0.098475,0.018035
2021-10-07,0.236742,0.061266,0.113819,0.062368,0.110399,-0.087478,0.182128,0.128937,-0.010752,0.114481
2021-10-08,0.089165,0.07655,0.123761,0.14272,0.079426,-0.036984,0.258891,0.258116,0.059834,0.099661
2021-10-11,0.186583,0.10503,0.095623,0.16343,0.041309,0.37552,0.1889,0.08038,0.075444,0.155917
2021-10-12,0.261148,0.154429,0.121527,0.074534,0.224786,0.253522,0.049659,0.069975,0.213829,0.135733
2021-10-13,-0.029237,0.092937,0.173147,0.136771,-0.055432,0.0965,0.105609,0.20754,0.119463,0.003511
2021-10-14,-0.085558,0.225281,0.111135,0.286406,0.0,0.158051,-0.047225,0.175574,0.071167,-0.005524
2021-10-15,0.065682,0.390972,0.173063,0.215254,0.1066,0.20925,-0.015913,0.187376,0.12802,0.183321
2021-10-18,0.255195,0.118668,0.09308,0.03197,0.234181,0.124453,0.05959,0.109808,0.079231,0.22749
2021-10-19,0.139176,0.090804,0.233526,-0.137742,0.025603,0.086214,0.075114,0.098793,0.274712,0.03612
2021-10-20,0.174267,0.231259,0.208427,-0.03047,0.069664,0.0294,-0.01779,0.136004,0.138253,0.182548
2021-10-21,-0.012994,0.003927,0.120311,0.024579,0.241105,0.05244,0.088918,0.115401,0.087662,0.158917
2021-10-22,0.232337,0.089927,0.135102,-0.099153,0.083056,0.173381,0.173471,0.167464,0.209361,0.238456
2021-10-25,0.399953,0.111214,0.170255,0.008701,0.03323,0.030143,0.148493,0.040935,-0.023132,0.308418
2021-10-26,0.270757,0.023364,0.191077,0.152327,-0.076088,0.055439,0.096349,0.113916,0.094691,0.189558
2021-10-27,0.283133,0.203141,0.021904,0.055445,0.132458,0.011033,0.147807,0.026547,0.085547,0.068125
2021-10-28,0.154243,0.005884,0.083028,0.12492,0.108929,0.142226,0.046597,0.151059,0.25319,-0.034533
2021-10-29,0.18426,0.065493,0.341947,0.186224,0.078875,0.022343,0.032184,0.139039,0.121516,0.059565
2021-11-01,0.13805,0.108028,0.177533,0.194247,0.284601,0.050872,-0.008793,0.032808,0.252678,0.223727
2021-11-02,0.23997,0.186964,0.128306,0.038857,0.221144,0.030388,-0.126109,0.042047,0.150817,0.153356
2021-11-03,0.12103,0.176774,0.14755,0.100812,0.176189,0.031944,-0.109784,0.036604,0.201854,0.077622
2021-11-04,0.139505,0.108447,0.188727,0.2229,0.14604,-0.02464,-0.090636,0.1061,0.200369,0.121229
2021-11-05,0.178034,0.27509,0.184862,0.102348,0.260751,0.208218,0.0371,0.092365,-0.023137,0.129501
2021-11-08,-0.157947,0.093031,0.141579,0.008563,0.147691,0.009497,0.089859,0.00996,0.063098,0.061812
2021-11-09,0.000978,0.10218,0.058188,0.033402,0.122894,0.070146,0.137427,0.137701,0.111057,-0.0126
2021-11-10,-0.152445,0.134607,0.006167,0.033277,-0.020335,-0.096352,0.158394,0.119875,0.090873,0.059006
2021-11-11,0.026455,0.030334,0.04558,0.036383,0.195987,0.133815,0.113585,0.21815,0.19537,0.018125
2021-11-12,0.055078,-0.015451,0.03968,0.003698,0.117395,0.27281,0.147491,0.142139,0.083115,0.100078
2021-11-15,0.129412,-0.023848,0.017592,0.211194,0.100097,0.226575,0.184753,0.15812,0.142412,0.389037
2021-11-16,0.0203,0.100659,-0.029344,0.144544,0.156599,0.070465,0.12554,0.124661,0.183804,0.175623
2021-11-17,-0.0024,0.286726,-0.004856,0.005269,0.239952,0.072593,0.16786,0.118639,0.079621,0.240867
2021-11-18,0.09115,0.135859,-0.022367,0.2992,0.018757,0.117896,0.168417,0.279873,0.088517,0.0592
2021-11-19,0.04325,0.086488,-0.074743,0.187219,0.13001,-0.006975,0.096236,0.243644,0.095955,0.168717
2021-11-22,0.056261,0.118598,-0.097374,0.277034,-0.093752,0.091125,0.257095,0.224882,0.187501,0.204358
2021-11-23,0.135814,0.135459,0.233044,0.055873,0.03478,0.131753,0.180422,0.195771,0.336176,0.118405
2021-11-24,0.18481,0.062769,0.095974,0.094252,-0.215872,0.039836,0.061326,0.210746,-0.007324,0.171077
2021-11-26,0.089847,0.273367,-0.03554,-0.07246,-0.005076,0.016,0.026694,0.220462,0.0126,0.148931
2021-11-29,-0.129175,0.041226,-0.003653,0.054105,0.100937,0.02026,0.023238,0.089974,0.128053,0.177202
2021-11-30,-0.086576,0.209408,0.019597,0.181475,0.093117,0.042847,0.08065,0.0,0.021417,0.178993
2021-12-01,0.150804,-0.080848,0.216723,0.006005,-0.058452,-0.08699,-0.004738,0.04046,-0.0667,0.09652
2021-12-02,-0.064,0.12736,0.113959,-0.008119,-0.120227,-0.00255,-0.176994,0.224222,0.177117,0.036667
2021-12-03,-0.020256,0.220784,0.061656,0.007252,0.20986,0.12738,0.009412,0.007464,0.143425,0.186825
2021-12-06,0.040722,0.079018,0.03753,0.030609,0.174007,0.119617,0.04767,-0.001569,0.15548,0.251443
2021-12-07,0.158633,-0.027633,0.102084,0.068951,0.064433,0.13554,0.041499,-0.041409,0.189757,0.252433
2021-12-08,0.20429,0.063941,0.164092,-0.045172,0.045511,-0.020325,0.08808,-0.026849,0.064335,0.165116
2021-12-09,0.132258,0.119395,0.041519,0.190187,0.041834,0.12253,0.19453,0.181257,0.137425,0.143742
2021-12-10,0.155107,0.024763,0.173799,0.055742,0.051322,0.10374,0.237348,0.189905,0.105664,0.140295
2021-12-13,0.040465,0.05103,0.084412,0.292502,0.211092,-0.021665,0.089656,0.013487,0.080316,0.256622
2021-12-14,0.08383,0.103917,0.216129,0.099603,0.04976,0.110464,0.172036,0.290891,0.029258,0.196627
2021-12-15,0.108174,0.307345,0.183753,0.093361,-0.014915,0.069268,0.13558,0.166816,0.204075,0.124181
2021-12-16,0.19804,0.299182,0.09287,-0.017946,0.011854,-0.027255,0.060854,0.109508,0.082135,0.060539
2021-12-17,-0.034998,0.104304,0.230182,0.110591,0.192793,0.031006,0.052977,0.08606,-0.12269,0.0
2021-12-20,0.19402,0.124913,0.085253,0.013987,0.111519,0.019167,0.06242,0.143896,0.022605,0.17284
2021-12-21,0.118397,0.19211,0.053513,0.14662,0.166763,0.009297,0.05434,0.27568,0.162129,0.283297
